Afghanistan,,,,,,,,,,,,,4055179566,4515558808,5226778809,6209137625,6971285595,9747879532,10109225814,12439087077,15856574731,17804292964,20001598506,20561069558,20484885120,19907111419,18017749074,18869945678,18353881130,
Lebanon,2838485354,4690415093,5843579161,7941744492,9599127050,11718795528,13690217333,15751867489,17247179006,17391056369,17260364842,17649751244,19152238806,20082918740,21159827992,21497336499,22022709852,24827355015,29118916106,35399582929,38443907042,39927125961,44035991746,46909335135,48134486625,49939374833,51205122504,53140638269,54961275742,
Lesotho,596415105,704329193,831033941,835592802,878250451,1001889857,946123276,997996029,928458206,912771291,887295268,825706961,775780698,1157832935,1511236656,1682350935,1800105590,1716262753,1758534995,1773199523,2269525779,2622336148,2526185314,2421470018,2499803984,2372280103,2165408359,2405289384,2575892262,
Liberia,,,,,,,,,,,874000000,906000000,927000000,748000000,897000000,949000000,1119000000,1373000000,1726000000,1768000000,1998000000,2398000000,2721000000,3067000000,3144000000,3177000000,3277826000,3285455000,3264000000,
Libya,28901836158,31995012469,33881392045,30657030223,28607921929,25544128199,27884615385,30698633109,27249786142,35976714101,38270206950,34110064452,20481889764,26265625000,33122307692,47334148578,54961936663,67516236338,87140405361,63028320702,74773444901,34699395524,81873662519,65502870174,41142722414,27842131480,26197143268,37883243650,52607888718,
Liechtenstein,1421466240,1484152022,1631197909,1673104494,1948118228,2428461395,2504033252,2298410391,2479721341,2664026095,2483953103,2491822707,2688630823,3070691320,3454362686,3659251526,4000239273,4601299567,5081432924,4504549214,5082366478,5739977477,5456009385,6391735894,6657170923,6268391521,6237264055,6552858739,6876981286,
Lithuania,,,,,,7867140395,8382519637,10118631852,11239547691,10971583945,11524776867,12237388002,14259781159,18781721376,22627507452,26097677572,30183575104,39697891352,47797551588,37388122046,37138464733,43582248870,42943442158,46514471182,48574531942,41418872976,43018087238,47758736932,53722883091,
Luxembourg,13229247948,14321878323,16065740276,16486900653,18325790933,21588170498,21776609772,19731912494,20209122027,22235929043,21263514833,21272418792,23616328816,29557325056,34685281848,37347394603,42414308117,50888134410,55849686539,51370543206,53212476812,60004630234,56677961787,61739352212,66103853237,57744457955,60691483443,64181944723,70919958016,
Madagascar,3931334871,3254713056,3714967007,4063298919,3522226903,3838101052,4931861239,4262965282,4401967499,4277903780,4629247091,5438332738,5351701534,6372498720,5064732716,5859269849,6395712392,8524620739,10725137478,9616879921,9982711030,11551821062,11578978053,12423557907,12522959157,11323023787,11848615018,13176313233,13853433948,
Malawi,1880771556,2203545857,1799517082,2070636936,1181802596,1397457932,2281034131,2663234934,1750584265,1775921718,1743506531,1716502862,3495748398,3208837077,3476094499,3655909664,3998020177,4432937046,5321012192,6191127665,6959655571,8004000737,6028487929,5518880769,6047813437,6373212641,5433040160,6303292264,6917301909,
Malaysia,44024178343,49143148094,59167550163,66894837030,74478356958,88705342903,100855393910,100005323302,72167498981,79148421053,93789736842,92783947368,100845526316,110202368421,124749473684,143534102611,162691238209,193547824063,230813897716,202257625195,255016609233,297951960784,314443149443,323277158907,338061963396,301354803994,301255380276,319112136545,358715057124,
Maldives,215089005,244468293,284853359,322326642,355884383,398988955,450382328,508223602,540096398,589239754,624337145,870179739,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774351760,2886170572,3295011382,3697351594,4109447297,4379115588,4754352301,5299773145,
Mali,2681912030,2724131545,2830673389,2818280876,2081846483,2706425298,2780422212,2697105694,2920358587,3439463140,2954129566,3465305993,3889758024,4703504467,5444474268,6247496491,6905876385,8145694632,9798741074,10190945007,10689167195,12995074801,12441946098,13242680705,14364859446,13104802016,14025944550,15365627045,17070758732,
Malta,2547163582,2750041434,3021910217,2709178327,2998570147,3720400496,3822882839,3793418472,4010571271,4121350759,4069515557,4088368962,4470446352,5448415540,6098092512,6416184236,6778324087,7925371459,9090406750,8696366869,9035932178,9638916472,9462238257,10551661220,11626281450,11091434435,11665231192,13146963159,14750790658,
Marshall Islands,78476000,82507000,91063000,99461000,108071000,120230000,110858000,110705600,112279400,114326300,115347500,122824000,131738200,131398500,133806400,141922500,145474100,153884600,153135800,151772600,162164700,174332100,182874800,187707400,184689500,184599600,200558400,212881000,221278000,
Mauritania,1506914408,2133693478,2164292208,1847350612,1944876755,2091731421,2132081882,2072001067,2032345832,1985924387,1779521110,1746064719,1777058593,2051147607,2362501023,2936019526,4008583968,4328063511,5138471610,4725200358,5628882266,6764635687,6728208836,7223063170,6592537782,6166857629,6398744505,6758390729,7049169771,
Mauritius,2653480001,2856890681,3224267548,3263368410,3558137040,4040345933,4421943910,4187367602,4169664285,4343710333,4663313620,4613630623,4841310240,5816553827,6578844486,6488750453,7028803366,8150138757,9990370016,9128843109,10003670690,11518393367,11668685524,12129642296,12803445934,11692287066,12232463656,13259351418,14181951059,
Mexico,261253582806,313142768453,363157598242,500736065605,527813238126,360073909244,410975595310,500413483109,526502129378,600232874043,707906744575,756706300590,772106378935,729336319677,782240601985,877476221382,975387131716,1052696282279,1109989063587,900045350649,1057801295584,1180489601958,1201089987015,1274443084717,1315351183525,1171867608198,1078490651625,1158913035796,1222348807283,
Micronesia,147200000,166200000,178100000,198400000,202500000,221575300,218534700,206626300,218873100,220140500,233271800,240970900,242517200,245432900,240236000,250281900,253541900,256787200,263145100,280284600,296944100,311301600,327248700,317214400,319271200,316489900,332265200,366666800,401932300,
Montenegro,,,,,,,,,,,984297589,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4142931813,4544575152,4087561650,4464502434,4587741791,4053097851,4373958354,4844606146,5504255214,
Morocco,30180108562,32285388165,33711069431,31655473664,35604137423,39030285468,43161452678,39147844526,41806219379,41632027600,38857251336,39459581217,42236836821,52064058834,59626020162,62343022651,68640825481,79041294874,92507257784,92897320376,93216746662,101370474295,98266306615,106825649872,110081248587,101179808076,103311649248,109682728023,118096227400,
Mozambique,,3633406065,2588625093,2676425527,2742148399,2843489765,3856799844,4648832184,5263877520,5976408044,5656473652,5398568544,5677003239,6303391144,7631120533,8542070110,9176889070,10450843291,12556195189,11914471497,11104648673,14381552433,16350804543,16974320551,17716084108,15950969019,11936999283,13219084261,14845870051,
Myanmar,,,,,,,,,,,8905066164,6477790688,6777632512,10467109978,10567354056,11986972419,14502553710,20182477481,31862554102,36906181381,49540813342,59977326086,59937797559,60269734045,65446199788,67822772707,67184236747,68945867478,76168043982,
Namibia,2785764518,2992650454,3424733520,3218475900,3636645995,3942478206,3945340776,4102648720,3826527631,3818954448,3833993703,3476452446,3275669889,4811994025,6480441754,7101514450,7840138006,8729714008,8496492492,8825055228,11268186636,12343501808,13041886316,12011207741,12356482989,11272143473,10665634688,12741746524,13454211344,
Nauru,,,,,,,,,,,,,,,,,,,,,47564520,66055408,96927201,98491844,104654365,86779266,100087349,109585942,124021394,
Nepal,3627562403,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258041,9043715356,10325618017,12545438605,12854985464,16002656434,18913574371,18851513891,19271168018,20002968838,21410840909,21185922408,25180583770,29173513476,
Netherlands,318330511921,327500327676,362962872180,353550169673,379130260322,452301674444,450490196078,416812740005,438008220395,446898572342,416442786070,431213422819,471613965744,578792325056,657171591756,685092650168,733340860620,847481522037,947997656364,868077243679,846554894931,904085980796,838971306991,876923518850,890981311078,765264949781,783528181705,833869641687,914043438180,
New Zealand,45495129385,42745329732,41649829860,46775620817,55314732279,63918703507,70140835299,66075143415,56227169851,58762260626,52623281957,53872425917,66627729311,88250885550,103905210084,114720129550,111608845081,137320496803,133290222816,121357986133,146619138359,168510189201,176247979236,190845889950,200921936786,177467529071,188223664747,205415864858,207920613962,
Nicaragua,1009455484,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389965591,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321335612,6763361733,7423367753,8496946608,8298729074,8758639096,9774262742,10532049077,10982938826,11880434071,12756706583,13286083645,13785909906,13063904770,
Niger,3512356353,3285796980,3386232592,2208546463,1938058161,2302537682,2405687081,2290318800,2643363407,2536859320,2236185390,2448714681,2782192987,3394084885,3760443966,4383315657,4756361480,5731485267,7297600897,7352131669,7851191899,8772951262,9426913349,10224897935,10862944204,9685577941,10355006770,11189541083,12846952857,
Nigeria,54035795388,49118433048,47794925815,27752204320,33833042988,44062465800,51075815093,54457835193,54604050168,59372613486,69448756933,74030364472,95385819321,104911947834,136385979322,176134087150,236103982432,275625684969,337035512677,291880204327,361456622216,404993594134,455501524575,508692961937,546676374568,486803295098,404650006429,375746469539,397190484464,
Norway,119791683308,121872464483,130838040068,120579072751,127131461120,152029612325,163520109151,161356631888,154163364303,162284465073,171247131269,173972218824,195524186478,228858506822,264511630667,308884284051,345581369966,400937100159,462250000000,386190385319,428757038467,498283438454,509506317147,522761531915,498410050251,385801550067,368819929542,398393955269,434166615432,
Oman,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,13996914596,15593456122,19507452508,19452000476,20142756175,21633708220,24763713001,31081991725,37215779656,42085379489,60905452458,48388363516,56913065779,67872692582,76511059936,78555637365,80686854743,68399663322,65480507171,70598026283,79788768969,
Pakistan,40010423970,45625234698,48884606848,51809949334,52293456906,60636022423,63320122807,62433300338,62191955814,62973855719,82017743416,79484403985,79904985385,91760542940,107759683863,120055291993,137264061106,152385716312,170077814106,168152775283,177165635077,213587413184,224383620830,231218567179,244360888751,270556131701,278654637738,304567253219,314567541558,
Palau,,,,,,,,,,,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,295065400,286106800,280435700,
Panama,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440300000,34686200000,40429700000,45600000000,49921500000,54091700000,57907700000,62219000000,65128200000,
Papua New Guinea,3219730365,3787394958,4377980510,4974550286,5502786070,4636057476,5155311077,4936615299,3789443015,3477038204,3521339699,3081024212,2999511040,3536411824,3927157867,4865892972,8355006711,9545177005,11670840924,11619637816,14250755222,17984910496,21295659249,21261432775,23210682537,21723531182,20759069105,22742613549,24109509856,
Paraguay,5812114523,6984367763,7157424031,7249533620,7870982005,9062131475,9788391781,9965225678,9260481572,8837070236,8855705140,8495806432,7196260657,7691367471,9624440836,10737500188,13429430050,17856270473,24578067861,22341754514,27215968616,33715524704,33283228891,38585317743,40276532541,36164068797,36054281572,39008900332,40384691791,
Peru,26410386669,34341465998,35966302303,34832077221,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,102170981144,120550599815,120822986521,147528937029,171761737047,192648999090,201175469114,200789362452,189805300842,191895943824,211007207484,222044970486,
Philippines,44311593756,45417561302,52976344929,54368083953,64084460124,74119987245,82848140618,82344260571,72207028768,82995145793,83670261708,78921071499,84307369867,87039145965,95001994600,107419986401,127652908954,155980408072,181006859908,176131654911,208368892319,234216730704,261920542607,283902829721,297483553300,306445871632,318627003966,328480738147,346841896890,
Poland,65977749037,85500935935,94337050693,96045645026,110803391517,142292783505,160193242090,159357789772,174685791564,170031005016,172219461126,190905493539,199072058824,217827260806,255110181540,306144336270,344622003094,429028505365,533609081853,439737508413,479834179020,528301269070,498523568248,521016262735,542477096212,477811911394,472630364208,526508877305,587411745162,
Portugal,78713860217,89233599278,107592098307,95009751901,99688641304,118122007430,122630089680,117016535163,123946327916,127427343916,118310710337,121498889485,134156091662,164862142212,189034502111,197180330805,208581694894,240190803449,262344779552,243701635176,237880908318,244797226567,216236608774,226369502104,229596170847,199313894327,206286022782,221357874719,242313116578,
Qatar,7360439423,6883516484,7646153984,7156593654,7374450769,8137911978,9059340385,11297802115,10255495027,12393131868,17759890110,17538461538,19363736264,23533791209,31734065934,44530494505,60882142857,79712087912,115270054945,97798351648,125122306346,167775268614,186833502362,198727642979,206224598565,161739955578,151732181857,161099122215,183334953813,
Romania,38995454545,28998684211,25121666667,26362894737,30074440483,37435317265,36937074278,35574916295,41694118973,35952781582,37253259017,40394824679,46066101951,57806506024,74972669057,98452791983,122022997508,174585202805,214313628965,174103695930,166309355235,183326740143,170635805317,190801346194,199959363430,177729210875,188128818486,211695422579,241457403085,
Russia,516814274022,517962962963,460290556901,435083713851,395077301248,395537185735,391724890744,404928954192,270955486862,195907128351,259710142197,306602070621,345470494418,430347770732,591016690743,764017107992,989930542279,1299705764824,1660846387625,1222644282202,1524917468442,2045925608274,2208295773643,2292473246621,2059241965491,1363481063447,1276786979222,1574199387071,1669583089323,
Rwanda,2550185618,1911600970,2029026704,1971525999,753636370,1293535011,1382334879,1851558302,1989343495,2157288438,2068929592,1966668014,1965903268,2138244785,2376384754,2933282015,3319198500,4069636442,5179108956,5673410334,6124120673,6884889636,7655138385,7819538349,8246166341,8545441361,8697268916,9253098954,9635951160,
Samoa,125766270,125597205,132303041,133122897,221098107,224865731,249908971,285475592,269481523,258833767,269019710,273088357,288078881,338838639,420320176,465568018,505832440,570469197,619260722,584706020,663161518,737401692,760549587,770021664,756919917,788307331,799376440,832153613,821496065,
Sao Tome and Principe,,,,,,,,,,,,75951211,85171308,102085583,114582562,136450275,142775597,149146423,188021191,187820465,196652166,231488665,250680453,300553785,346527950,316065370,345495358,375614556,412261830,
Saudi Arabia,117630271802,132223268485,137087876663,132967901424,135174886501,143343036351,158662398751,165963557420,146775498093,161716960000,189514926223,184137469725,189605920241,215807655244,258742263029,328459700124,376900135721,415964583059,519796738631,429097899279,528207332650,671238840108,735974843349,746647127408,756350347320,654269902889,644935541446,688586244287,786521831572,
Senegal,7237100724,7111252866,7602005274,7189226453,4908415369,6176312552,6413189839,5915250258,6368265194,6512207622,5924239701,6174898370,6752510283,8683229268,10167441854,11022821632,11847848225,14285970085,16949789465,16248212852,16230887978,17902207622,17824398469,18965572150,19797254643,17774766636,19040312815,20996564752,23236007428,
Serbia,,,,,,16832598870,21818007449,25676488000,19457979423,19388663551,6875845987,12960538724,17120906918,22482365322,26141968161,27683225959,32482070360,43170990616,52194221469,45162894381,41819468692,49258136129,43309252921,48394239475,47062206678,39655958843,40692643373,44179055280,50640650221,
Seychelles,368584759,374359556,433667194,473916819,486451205,508221508,503068472,562958837,608369282,622985494,614879765,622262057,697518248,705704816,839319927,919103255,1016418229,1033561654,967199594,847397850,969936525,1065826670,1060226126,1328157609,1343007845,1377495054,1426651769,1524486800,1586009000,
Sierra Leone,649644827,779981459,679997998,768812335,911915971,870758739,941742153,850218034,672375927,669384769,635874002,1090467712,1253340520,1385810072,1448536631,1650494367,1885112202,2158496873,2505458705,2453899847,2578026297,2942546781,3801862611,4920343195,5015157816,4218723875,3674794530,3739577973,4085114794,
Singapore,36144336769,45466164978,52130263966,60603478153,73690847191,87810991957,96295886525,100124191810,85728310229,86284660767,96074477958,89794943350,92537752709,97645448284,115035498758,127807618361,148630373214,180941941477,193611986713,194152286009,239809387605,279351168707,295087220933,307576360585,314851156183,308004146058,318652334419,341863349989,373217081851,
Slovakia,12747380650,14272201755,15495514297,16520676974,20162936291,25840146405,27925036755,27706028096,29856000671,30453383763,29169953013,30752150336,35130340674,46816589165,57332015148,62785305310,70708098106,86454081577,100469509301,89046289247,90310718349,99122802874,94534730681,98848641555,101189715749,88467555244,89655253976,95494424979,105701930963,
Slovenia,18198199153,13263686957,13101055425,13258920635,15049620465,21352224019,21507232649,20763101741,22146231968,22711384311,20289627637,20876309970,23489890274,29634713641,34414784504,36206395971,39481045038,48006372844,55552509155,50368056405,48161250405,51516366655,46580457470,48401896808,49930685013,43090173395,44736333522,48586603448,54161636035,
Solomon Islands,208003796,220274053,260578532,291118989,390107553,458322323,505832212,529204445,458717501,495442426,429169369,424403183,356507824,352522682,397611127,476898764,538668769,620230005,699157191,735940410,846797694,1049952233,1190994127,1284698922,1335538893,1307061544,1378551118,1483758907,1593964162,
South Africa,115552349035,123942759156,134544563097,134308050012,139752515749,155460927990,147606294674,152587423868,137774755609,136632320705,136361298082,121514658737,115482368344,175256916996,228590027401,257772710833,271638484826,299415505152,286769839733,295936485833,375349442837,416418874936,396332702639,366829390479,350904575292,317620522795,296357282715,349554116684,368288939768,
South Korea,283367525715,330648530715,355525267405,392666101885,463617399963,566583427334,610169556840,569754543830,383330931042,497512659612,576178114168,547658231280,627246081417,702717332013,793175007858,934901071333,1053216909888,1172614086540,1047339010225,943941876219,1144066965324,1253223044719,1278427634343,1370795199976,1484318219634,1465773245547,1500111596236,1623901496836,1724845615629,1.64674E+12
Spain,536558591250,577166174540,630916018203,525075636031,530562634455,614609020550,642588992513,590077272727,619214834614,634693160026,596877648793,627286800895,705394315829,905492099323,1067093369754,1153285660987,1259343871534,1472131125103,1625224842537,1485583495415,1420722034063,1478772824224,1324820091195,1354757433213,1369398844600,1195119269972,1232076017362,1312539279462,1422153839841,
Sri Lanka,8032551173,9000362582,9703011636,10338679636,11717604209,13029697561,13897738375,15091913884,15794972847,15656327860,16330814180,15749753805,16536535647,18881765437,20662525941,24405791045,28279814925,32350248411,40713812310,42066217872,56725749222,65292753005,68434409315,74317806538,79356449841,80604080689,82401038710,87428125558,88425889592,
Sudan,12408647541,11379222222,7034219713,8881785938,12794192334,13829744879,9018243044,11681494637,11250327988,10682045258,12257418326,13182979784,14803189093,17646503525,21457470203,26524538566,35822408612,45898948564,54526580232,49957202646,58167563413,57060450038,52766746152,57730380600,64941713057,74294508240,51772232495,45021077955,33128480499,
Suriname,388400000,448100000,404600000,428764706,605492537,691590498,861411471,926422500,1110850000,886290698,947671970,834279358,1093574468,1274190311,1484092538,1793388732,2626380435,2936612022,3532969035,3875409836,4368398048,4422276622,4980000000,5145757576,5240606061,4787367928,3128953537,3216207914,3464656616,
Sweden,261846194499,274229034312,284321115595,212953336588,229033566615,267305875261,291743811512,268146144678,270809066781,274072182417,262835454367,242395852494,266849061836,334337212322,385118044877,392218088879,423093437424,491252589217,517706149201,436537014294,495812558843,574094112973,552483727283,586841821797,581964017237,505103781350,515654671470,541018749769,555455371487,
Switzerland,258066552692,261113787308,271814367089,264353008257,292646657893,342617007188,330091688511,286519135258,295045151745,289912492345,272055499763,278631271628,301416809958,352914820673,394163688782,408689354321,430921192375,479913033989,554363487213,541506500322,583782978346,699579638413,668043613696,688504173431,709182559935,679832292005,671309197478,679950481623,705140620047,
Syria,12308624284,12981833333,13253565899,13695962019,10122020000,11396706587,13789560878,14505233969,15200846138,15873875969,19325894913,21099833784,21582248882,21828144686,25086930693,28858965517,33332844575,40405006007,,,,,,,,,,,,
Tajikistan,2629395066,2534720480,1909246641,1646693642,1522018436,1231567145,1043654822,921572115,1320242081,1086605267,860521119,1080768907,1221120799,1555301496,2076182461,2312327536,2830220713,3719506173,5161337336,4979481980,5642178580,6522732203,7633049792,8448469838,9112544556,7854602392,6952678127,7157865188,7522947810,
Tanzania,4258743263,4956588279,4601413264,4257702197,4510846968,5255221425,6496195451,7683852497,12270448700,12711213451,13375976354,13581644246,14142035080,15224257698,16675948415,18399046025,18649590248,21843529025,27941177435,29081425282,32014249841,34657139495,39650530214,45680532614,49964788814,47378599025,49774021003,53320625959,58001200572,
Thailand,85343063966,98234695722,111452869378,128889318947,146683499006,169278753532,183035114648,150180619367,113675561057,126669064387,126392233707,120296476180,134300851255,152280677649,172895749632,189318549680,221758196505,262942476722,291382991178,281710416557,341104820155,370819140947,397558222957,420333203150,407339361696,401295941041,413430123185,456294704153,506514103905,
Timor-Leste,,,,,,,,,,,367087900,477457500,469461100,490400300,440732900,462261800,453796000,542795300,648492700,726881600,881826900,1054725400,1147779600,1395524600,1447311400,1594410800,1650608600,1599338100,1559894900,
Togo,1628427515,1602299863,1692959110,1233496846,982624325,1309382885,1465448290,1498950899,1587345951,1576094566,1488185772,1481141850,1698678686,2111093198,2255942249,2280575830,2349495621,2659095101,3310277927,3365711796,3429461495,3872459250,3873308389,4321655656,4574986537,4180866177,4486979198,4819949975,5364369026,
Tonga,113563822,132201141,137066291,138489884,195990967,208871688,222100546,214991478,191504900,199214621,204849595,181116944,182763673,202246980,230657957,261797595,292232127,298513956,344428609,312377379,366840012,414523388,470714083,450643615,439878828,437006227,420540179,460379145,489235527,
Trinidad and Tobago,5068000000,5307905882,5439552941,4669488516,4947205860,5329214163,5759537726,5737751332,6043694330,6808982521,8154338233,8824873259,9008273721,11305459802,13280275123,15982282462,18369361094,21641620050,27871587350,19172165226,22157948396,25433011405,25763220107,27268478565,27615843098,25062893969,22284780327,22474828527,23808146748,
Tunisia,12290568182,13074782609,15497286296,14608946896,15632463424,18030876599,19587322786,20746360430,21803372267,22943685719,21473188882,22066101341,23142294436,27453084983,31183139301,32273007554,34378437265,38908069299,44856586316,43454935940,44050929160,45810626509,45044112939,46251061734,47632326088,43173480832,41801210428,39802430355,39770297329,
Turkey,150676291094,150027833333,158459130435,180169736364,130690172297,169485941048,181475555283,189834649111,275967393985,256385525190,274302959127,201753343274,240248965618,314595397485,408865286825,506314592067,557076027809,681321211458,770449330198,649289324631,776967610957,838785707000,880555967207,957799371566,938934394764,864314287106,869683121563,858988610574,778381859841,
Turkmenistan,3189539641,3208098919,3200539816,3179225949,2561118608,2482228440,2378759975,2450349634,2605688065,2450564468,2904662605,3534803922,4461978499,5977560877,6838351088,8103901996,10276674365,12664165103,19271523179,20214385965,22583157895,29233333333,35164210526,39197543860,43524210526,35799714286,36180000000,37926285714,40761142857,
Tuvalu,8824448,9365166,9742949,9630763,10886826,11025945,12334846,12700905,12757633,13687141,13742057,13196545,15450994,18231079,21534932,21839099,22902861,27030374,30290220,27101076,31823519,38711810,37671775,37509075,37290608,35492074,36547800,40619252,42588165,
Uganda,4304398866,3321729057,2857457860,3220439044,3990430447,5755818947,6044585327,6269333313,6584815847,5998563258,6193246837,5840503869,6178563591,6606884391,7939487474,9239221859,9977647645,11902564401,14440404021,25019909335,26558906014,27752712167,27188666947,28791625559,32472363452,32248116584,29078719934,30756466548,32916147253,
Ukraine,81456918679,77464561150,73942235330,65648559903,52549555149,48213868178,44558077827,50150399792,41883241472,31580639045,31261527363,37972301335,42351593887,50084197498,64819702952,86057915585,107647920792,142579603960,179816790705,117113410001,136013155905,163159671670,175781379051,183310146378,133503411376,91030959455,93355993629,112190355158,130901858422,
United Arab Emirates,50701443748,51552165622,54239171888,55625170253,59305093980,65743666576,73571233996,78839008445,75674336283,84445473111,104337372362,103311640572,109816201498,124346358067,147824370320,180617467965,222116541865,257916133424,315474615739,253547358747,289787338325,350666031314,374590605854,390107556161,403137100068,358135057862,357045064670,385605506855,422215043585,
United Kingdom,1093169389205,1142797178131,1179659529660,1061388722256,1140489745944,1341584345905,1415358814353,1559078258022,1650172242464,1682399288141,1657816613709,1640246149417,1784473920863,2053018775510,2416931526913,2538680000000,2713749770009,3100882352941,2922667279412,2410909799034,2475244321361,2659310054646,2704887678387,2786022872707,3063803240208,2928591002003,2694283209613,2666229179958,2860667727552,
United States,5963144000000,6158129000000,6520327000000,6858559000000,7287236000000,7639749000000,8073122000000,8577554457000,9062818202000,9630664202000,10252345464000,10581821399000,10936419054000,11458243878000,12213729147000,13036640230000,13814611414000,14451858656000,14712844084000,14448933025000,14992052727000,15542581104000,16197007349000,16784849196000,17527163695000,18224704440000,18714960538000,19519353692000,20580159776000,
Uruguay,9298839655,11205971155,12878199881,15002106518,17474647792,19297663097,20515543039,23969823009,25385928193,23983945188,22823255803,20898788417,13606494597,12045631091,13686329890,17362857685,19579457965,23410572633,30366213118,31660911279,40284481653,47962439303,51264390114,57531233351,57236013088,53274304222,52687612262,59530088537,59596885024,
Uzbekistan,13360607918,13677622222,12941297376,13099013836,12899156991,13350468917,13948892216,14744603774,14988971211,17078465982,13760513969,11401421329,9687788513,10134453435,12030023548,14307509839,17330833853,22311393928,29549438884,33689223673,46679875794,56516280748,63628854499,68997168338,76658542757,81847410182,81779012351,59159945321,50392607758,
Vanuatu,168879207,201334169,209088825,200491853,233701301,249333250,261370044,272771209,262293411,268006973,272014693,257926882,262596598,314471328,364996869,394962552,439376794,526428310,607958616,610066629,700804286,792149701,781702874,801787556,814954307,759689951,804332796,880043554,914700508,
Venezuela,48598315565,53476971831,60401798246,60065011013,58418666667,77407726244,70543211119,85843534589,91331203433,97976886247,117140723529,122903960205,92893587734,83620628582,112453382330,145510008135,183477522124,230364012576,315953388511,329787628928,393192354511,316482190800,381286237848,371005379787,482359318768,,,,,
Vietnam,6471740806,9613369520,9866990236,13180953598,16286433533,20736164459,24657470575,26843700442,27209602050,28683659007,31172518403,32685198735,35064105501,39552513316,45427854693,57633255618,66371664817,77414425532,99130304099,106014659770,115931749697,135539438560,155820001920,171222025117,186204652922,193241108710,205276172135,223779865815,245213686369,
Yemen,5647119229,5930370370,6463649985,5368270615,4167356037,4258788725,5785685311,6838557384,6325141676,7641102523,9652436180,9861560095,10694628092,11777966673,13872791659,16746344766,19061978586,21650532264,26910851362,25130274124,30906749533,32726417212,35401341663,40415235702,43206469767,42450620876,30935978724,26736139802,23486270352,
Zambia,3285217391,3378882353,3181921788,3273237853,3656647744,3807067122,3597220962,4303281932,3537683046,3404311977,3600683040,4094480988,4193845678,4901839731,6221077675,8331870169,12756858899,14056957976,17910858638,15328342304,20265559484,23459515276,25503060420,28045553105,27150728124,21243339048,20954754378,25868165345,26312140829,
Zimbabwe,8783816700,8641481700,6751472200,6563813300,6890675000,7111270700,8553146600,8529571600,6401968200,6858013100,6689957600,6777384700,6342116400,5727591800,5805598400,5755215200,5443896500,5291950100,4415702800,9665793300,12041655200,14101920300,17114849900,19091020000,19495519600,19963120600,20548678100,22040902300,24311560500,
,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,
